Time,CH1_noise,CH2_noise
-6.7799999999999995e-06,0.005200000000000001,-0.027600000000000003
-6.776000000000004e-06,0.006,-0.028
-6.772000000000002e-06,0.006,-0.0284
-6.768e-06,0.0056,-0.027600000000000003
-6.763999999999998e-06,0.005200000000000001,-0.027600000000000003
-6.760000000000003e-06,0.005200000000000001,-0.027600000000000003
-6.756000000000001e-06,0.0048000000000000004,-0.027600000000000003
-6.751999999999999e-06,0.005200000000000001,-0.027200000000000002
-6.748000000000004e-06,0.0048000000000000004,-0.0268
-6.744000000000002e-06,0.0056,-0.027200000000000002
-6.74e-06,0.006,-0.0264
-6.735999999999998e-06,0.0048000000000000004,-0.0256
-6.732000000000003e-06,0.0048000000000000004,-0.0256
-6.728000000000001e-06,0.0056,-0.0256
-6.723999999999999e-06,0.006,-0.0264
-6.720000000000003e-06,0.005200000000000001,-0.026000000000000002
-6.7160000000000014e-06,0.0044,-0.0256
-6.7119999999999994e-06,0.0044,-0.0256
-6.708000000000004e-06,0.005200000000000001,-0.0256
-6.704000000000002e-06,0.0048000000000000004,-0.0252
-6.7e-06,0.0044,-0.0252
-6.695999999999998e-06,0.005200000000000001,-0.024800000000000003
-6.692000000000003e-06,0.0056,-0.0252
-6.688000000000001e-06,0.005200000000000001,-0.024800000000000003
-6.683999999999999e-06,0.0044,-0.024800000000000003
-6.680000000000004e-06,0.0044,-0.0244
-6.676000000000002e-06,0.005200000000000001,-0.024
-6.672e-06,0.005200000000000001,-0.0244
-6.667999999999998e-06,0.0056,-0.024
-6.664000000000003e-06,0.005200000000000001,-0.023200000000000002
-6.660000000000001e-06,0.0048000000000000004,-0.0228
-6.655999999999999e-06,0.004,-0.023200000000000002
-6.652000000000003e-06,0.0036000000000000003,-0.0224
-6.648000000000001e-06,0.004,-0.0216
-6.643999999999999e-06,0.005200000000000001,-0.020800000000000003
-6.640000000000004e-06,0.0048000000000000004,-0.0212
-6.636000000000002e-06,0.005200000000000001,-0.0212
-6.632e-06,0.0048000000000000004,-0.020800000000000003
-6.627999999999998e-06,0.005200000000000001,-0.020800000000000003
-6.624000000000003e-06,0.0056,-0.02
-6.620000000000001e-06,0.006,-0.02
-6.615999999999999e-06,0.0056,-0.0196
-6.612000000000004e-06,0.0048000000000000004,-0.02
-6.608000000000002e-06,0.005200000000000001,-0.0196
-6.604e-06,0.0044,-0.0196
-6.6000000000000046e-06,0.0036000000000000003,-0.019200000000000002
-6.596000000000003e-06,0.0044,-0.019200000000000002
-6.592000000000001e-06,0.0048000000000000004,-0.019200000000000002
-6.587999999999999e-06,0.0044,-0.019200000000000002
-6.584000000000003e-06,0.004,-0.0188
-6.580000000000001e-06,0.0044,-0.0188
-6.575999999999999e-06,0.0044,-0.0184
-6.572000000000004e-06,0.004,-0.0184
-6.568000000000002e-06,0.0036000000000000003,-0.0188
-6.564e-06,0.0032,-0.0188
-6.559999999999998e-06,0.0036000000000000003,-0.0188
-6.556000000000003e-06,0.0044,-0.0184
-6.552000000000001e-06,0.0036000000000000003,-0.0176
-6.547999999999999e-06,0.0036000000000000003,-0.0176
-6.544000000000004e-06,0.004,-0.0176
-6.540000000000002e-06,0.004,-0.0172
-6.536e-06,0.0036000000000000003,-0.016800000000000002
-6.5320000000000045e-06,0.0032,-0.016800000000000002
-6.5280000000000026e-06,0.0044,-0.016800000000000002
-6.5240000000000006e-06,0.004,-0.0176
-6.5199999999999986e-06,0.004,-0.0172
-6.516000000000003e-06,0.004,-0.016800000000000002
-6.512000000000001e-06,0.0048000000000000004,-0.016800000000000002
-6.507999999999999e-06,0.0048000000000000004,-0.0164
-6.504000000000004e-06,0.0044,-0.016
-6.500000000000002e-06,0.004,-0.0152
-6.496e-06,0.004,-0.0148
-6.491999999999998e-06,0.0044,-0.0148
-6.488000000000003e-06,0.004,-0.0148
-6.484000000000001e-06,0.0044,-0.0148
-6.479999999999999e-06,0.004,-0.0148
-6.476000000000004e-06,0.0048000000000000004,-0.0152
-6.472000000000002e-06,0.005200000000000001,-0.0152
-6.468e-06,0.0048000000000000004,-0.0148
-6.4640000000000045e-06,0.005200000000000001,-0.0148
-6.4600000000000025e-06,0.0056,-0.0148
-6.4560000000000005e-06,0.0056,-0.014
-6.4519999999999985e-06,0.0044,-0.014
-6.448000000000003e-06,0.0032,-0.013600000000000001
-6.444000000000001e-06,0.0032,-0.013600000000000001
-6.439999999999999e-06,0.0036000000000000003,-0.0132
-6.436000000000004e-06,0.0032,-0.0128
-6.432000000000002e-06,0.004,-0.0128
-6.428e-06,0.004,-0.0128
-6.423999999999998e-06,0.004,-0.013600000000000001
-6.420000000000003e-06,0.0036000000000000003,-0.013600000000000001
-6.416000000000001e-06,0.0032,-0.0128
-6.411999999999999e-06,0.0036000000000000003,-0.0128
-6.408000000000004e-06,0.0032,-0.0132
-6.404000000000002e-06,0.0036000000000000003,-0.013600000000000001
-6.4e-06,0.004,-0.014
-6.3960000000000045e-06,0.0048000000000000004,-0.0152
-6.3920000000000025e-06,0.0044,-0.0148
-6.3880000000000005e-06,0.004,-0.014
-6.3839999999999985e-06,0.0036000000000000003,-0.013600000000000001
-6.380000000000003e-06,0.004,-0.0132
-6.376000000000001e-06,0.0044,-0.0128
-6.371999999999999e-06,0.0044,-0.012400000000000001
-6.368000000000004e-06,0.0044,-0.011600000000000001
-6.364000000000002e-06,0.004,-0.0112
-6.36e-06,0.0044,-0.0112
-6.355999999999998e-06,0.0048000000000000004,-0.012
-6.352000000000003e-06,0.005200000000000001,-0.0128
-6.348000000000001e-06,0.0048000000000000004,-0.013600000000000001
-6.343999999999999e-06,0.0056,-0.014
-6.340000000000004e-06,0.005200000000000001,-0.014400000000000001
-6.336000000000002e-06,0.0044,-0.014400000000000001
-6.332e-06,0.0044,-0.014400000000000001
-6.3280000000000045e-06,0.0048000000000000004,-0.014
-6.3240000000000025e-06,0.0044,-0.0132
-6.3200000000000005e-06,0.0048000000000000004,-0.0132
-6.3159999999999985e-06,0.0048000000000000004,-0.0128
-6.312000000000003e-06,0.005200000000000001,-0.012400000000000001
-6.308000000000001e-06,0.0048000000000000004,-0.012400000000000001
-6.303999999999999e-06,0.004,-0.012400000000000001
-6.300000000000004e-06,0.0044,-0.0128
-6.296000000000002e-06,0.0044,-0.012400000000000001
-6.292e-06,0.0056,-0.0128
-6.287999999999998e-06,0.005200000000000001,-0.0128
-6.284000000000003e-06,0.005200000000000001,-0.012400000000000001
-6.280000000000001e-06,0.0056,-0.0128
-6.275999999999999e-06,0.0056,-0.0132
-6.272000000000004e-06,0.0048000000000000004,-0.013600000000000001
-6.268000000000002e-06,0.004,-0.0132
-6.264e-06,0.004,-0.0132
-6.2600000000000044e-06,0.0044,-0.013600000000000001
-6.2560000000000024e-06,0.0044,-0.0128
-6.2520000000000004e-06,0.004,-0.012400000000000001
-6.2479999999999985e-06,0.0036000000000000003,-0.012400000000000001
-6.244000000000003e-06,0.004,-0.0128
-6.240000000000001e-06,0.004,-0.0132
-6.235999999999999e-06,0.0044,-0.014
-6.232000000000004e-06,0.0044,-0.014
-6.228000000000002e-06,0.0044,-0.014
-6.224e-06,0.0044,-0.014
-6.219999999999998e-06,0.0036000000000000003,-0.013600000000000001
-6.216000000000003e-06,0.0032,-0.013600000000000001
-6.212000000000001e-06,0.004,-0.014
-6.207999999999999e-06,0.0044,-0.014
-6.204000000000004e-06,0.004,-0.014
-6.200000000000002e-06,0.004,-0.014
-6.196e-06,0.005200000000000001,-0.014
-6.192000000000004e-06,0.006,-0.013600000000000001
-6.188000000000002e-06,0.006,-0.0132
-6.184e-06,0.0056,-0.0132
-6.1799999999999984e-06,0.0056,-0.0132
-6.176000000000003e-06,0.0064,-0.013600000000000001
-6.172000000000001e-06,0.0056,-0.014
-6.167999999999999e-06,0.0048000000000000004,-0.014
-6.164000000000004e-06,0.005200000000000001,-0.014
-6.160000000000002e-06,0.0056,-0.014
-6.156e-06,0.0056,-0.013600000000000001
-6.151999999999998e-06,0.0048000000000000004,-0.0132
-6.148000000000003e-06,0.005200000000000001,-0.0128
-6.144000000000001e-06,0.0056,-0.0128
-6.139999999999999e-06,0.005200000000000001,-0.0132
-6.136000000000004e-06,0.0044,-0.0128
-6.132000000000002e-06,0.004,-0.012400000000000001
-6.128e-06,0.0044,-0.012400000000000001
-6.124000000000004e-06,0.0044,-0.0132
-6.120000000000002e-06,0.0044,-0.013600000000000001
-6.116e-06,0.0044,-0.014
-6.111999999999998e-06,0.0044,-0.014
-6.108000000000003e-06,0.0036000000000000003,-0.014
-6.104000000000001e-06,0.004,-0.0148
-6.099999999999999e-06,0.004,-0.0148
-6.096000000000004e-06,0.0044,-0.0148
-6.092000000000002e-06,0.0044,-0.0148
-6.088e-06,0.0044,-0.0148
-6.083999999999998e-06,0.004,-0.0152
-6.080000000000003e-06,0.004,-0.0148
-6.076000000000001e-06,0.0044,-0.0148
-6.071999999999999e-06,0.0048000000000000004,-0.0148
-6.0680000000000036e-06,0.004,-0.014400000000000001
-6.0640000000000016e-06,0.0036000000000000003,-0.014400000000000001
-6.06e-06,0.004,-0.0148
-6.056000000000004e-06,0.004,-0.014400000000000001
-6.052000000000002e-06,0.004,-0.014
-6.048e-06,0.0048000000000000004,-0.014
-6.043999999999998e-06,0.0048000000000000004,-0.014
-6.040000000000003e-06,0.0048000000000000004,-0.014400000000000001
-6.036000000000001e-06,0.004,-0.0148
-6.031999999999999e-06,0.0036000000000000003,-0.0152
-6.028000000000004e-06,0.0044,-0.016
-6.024000000000002e-06,0.0036000000000000003,-0.016800000000000002
-6.02e-06,0.0028,-0.016800000000000002
-6.015999999999998e-06,0.0028,-0.0164
-6.012000000000003e-06,0.0036000000000000003,-0.0164
-6.008000000000001e-06,0.004,-0.015600000000000001
-6.003999999999999e-06,0.0036000000000000003,-0.0148
-6.0000000000000035e-06,0.004,-0.014400000000000001
-5.9960000000000015e-06,0.004,-0.014400000000000001
-5.9919999999999996e-06,0.0036000000000000003,-0.014400000000000001
-5.988000000000004e-06,0.0036000000000000003,-0.0148
-5.984000000000002e-06,0.0032,-0.0152
-5.98e-06,0.0032,-0.016
-5.975999999999998e-06,0.004,-0.016
-5.972000000000003e-06,0.0044,-0.016800000000000002
-5.968000000000001e-06,0.004,-0.0172
-5.963999999999999e-06,0.0044,-0.0176
-5.960000000000004e-06,0.005200000000000001,-0.0184
-5.956000000000002e-06,0.005200000000000001,-0.0184
-5.952e-06,0.0048000000000000004,-0.0184
-5.947999999999998e-06,0.0044,-0.0184
-5.944000000000003e-06,0.0048000000000000004,-0.0188
-5.940000000000001e-06,0.005200000000000001,-0.0196
-5.935999999999999e-06,0.0048000000000000004,-0.0196
-5.9320000000000035e-06,0.0044,-0.02
-5.9280000000000015e-06,0.005200000000000001,-0.02
-5.9239999999999995e-06,0.0048000000000000004,-0.02
-5.920000000000004e-06,0.004,-0.0204
-5.916000000000002e-06,0.0036000000000000003,-0.0196
-5.912e-06,0.0044,-0.0196
-5.907999999999998e-06,0.0044,-0.0204
-5.904000000000003e-06,0.004,-0.020800000000000003
-5.900000000000001e-06,0.0036000000000000003,-0.020800000000000003
-5.895999999999999e-06,0.0036000000000000003,-0.0212
-5.892000000000004e-06,0.004,-0.020800000000000003
-5.888000000000002e-06,0.0032,-0.020800000000000003
-5.884e-06,0.0024000000000000002,-0.0216
-5.879999999999998e-06,0.0024000000000000002,-0.0224
-5.876000000000003e-06,0.0024000000000000002,-0.0228
-5.872000000000001e-06,0.0028,-0.0224
-5.867999999999999e-06,0.0032,-0.0228
-5.8640000000000035e-06,0.0032,-0.0224
-5.8600000000000015e-06,0.004,-0.0224
-5.8559999999999995e-06,0.0044,-0.0224
-5.852000000000004e-06,0.0044,-0.0228
-5.848000000000002e-06,0.005200000000000001,-0.023200000000000002
-5.844e-06,0.005200000000000001,-0.024
-5.839999999999998e-06,0.0056,-0.024800000000000003
-5.836000000000003e-06,0.0056,-0.0252
-5.832000000000001e-06,0.006,-0.026000000000000002
-5.827999999999999e-06,0.006,-0.0264
-5.824000000000004e-06,0.0056,-0.0264
-5.820000000000002e-06,0.005200000000000001,-0.026000000000000002
-5.816e-06,0.0044,-0.0256
-5.811999999999998e-06,0.0048000000000000004,-0.0252
-5.808000000000003e-06,0.0056,-0.0256
-5.804000000000001e-06,0.0056,-0.0256
-5.799999999999999e-06,0.0044,-0.0264
-5.7960000000000035e-06,0.0044,-0.027200000000000002
-5.7920000000000015e-06,0.0044,-0.027600000000000003
-5.7879999999999995e-06,0.004,-0.027600000000000003
-5.784000000000004e-06,0.0036000000000000003,-0.027200000000000002
-5.780000000000002e-06,0.004,-0.0268
-5.776e-06,0.0044,-0.0268
-5.771999999999998e-06,0.0044,-0.0268
-5.768000000000003e-06,0.005200000000000001,-0.027600000000000003
-5.764000000000001e-06,0.0048000000000000004,-0.027600000000000003
-5.759999999999999e-06,0.0048000000000000004,-0.028
-5.756000000000004e-06,0.004,-0.028800000000000003
-5.752000000000002e-06,0.0036000000000000003,-0.028800000000000003
-5.748e-06,0.0036000000000000003,-0.0296
-5.743999999999998e-06,0.0048000000000000004,-0.0296
-5.740000000000003e-06,0.0044,-0.030000000000000002
-5.736000000000001e-06,0.0048000000000000004,-0.030000000000000002
-5.731999999999999e-06,0.004,-0.0296
-5.7280000000000034e-06,0.0044,-0.0296
-5.7240000000000014e-06,0.004,-0.0296
-5.7199999999999994e-06,0.0032,-0.030000000000000002
-5.716000000000004e-06,0.0028,-0.030000000000000002
-5.712000000000002e-06,0.0032,-0.0304
-5.708e-06,0.0036000000000000003,-0.0308
-5.703999999999998e-06,0.004,-0.0304
-5.700000000000003e-06,0.0036000000000000003,-0.0308
-5.696000000000001e-06,0.004,-0.0304
-5.691999999999999e-06,0.0048000000000000004,-0.0304
-5.688000000000004e-06,0.0048000000000000004,-0.0308
-5.684000000000002e-06,0.004,-0.0304
-5.68e-06,0.0036000000000000003,-0.0308
-5.675999999999998e-06,0.004,-0.031200000000000002
-5.672000000000003e-06,0.0044,-0.0316
-5.668000000000001e-06,0.0036000000000000003,-0.031200000000000002
-5.663999999999999e-06,0.0036000000000000003,-0.031200000000000002
-5.660000000000003e-06,0.0044,-0.031200000000000002
-5.656000000000001e-06,0.0044,-0.0316
-5.651999999999999e-06,0.004,-0.032
-5.648000000000004e-06,0.0044,-0.0316
-5.644000000000002e-06,0.005200000000000001,-0.032
-5.64e-06,0.0048000000000000004,-0.0316
-5.635999999999998e-06,0.004,-0.0324
-5.632000000000003e-06,0.0032,-0.0328
-5.628000000000001e-06,0.004,-0.033600000000000005
-5.623999999999999e-06,0.0036000000000000003,-0.033600000000000005
-5.620000000000004e-06,0.0032,-0.033600000000000005
-5.616000000000002e-06,0.0036000000000000003,-0.0332
-5.612e-06,0.004,-0.0328
-5.607999999999998e-06,0.0036000000000000003,-0.0332
-5.604000000000003e-06,0.004,-0.033600000000000005
-5.600000000000001e-06,0.004,-0.0344
-5.595999999999999e-06,0.004,-0.0344
-5.592000000000003e-06,0.004,-0.034800000000000005
-5.588000000000001e-06,0.0044,-0.0352
-5.583999999999999e-06,0.0044,-0.034800000000000005
-5.580000000000004e-06,0.0044,-0.034800000000000005
-5.576000000000002e-06,0.0044,-0.0352
-5.572e-06,0.0044,-0.0356
-5.567999999999998e-06,0.004,-0.0352
-5.564000000000003e-06,0.0044,-0.0356
-5.560000000000001e-06,0.0044,-0.036000000000000004
-5.555999999999999e-06,0.004,-0.036000000000000004
-5.552000000000004e-06,0.0032,-0.0356
-5.548000000000002e-06,0.0032,-0.0356
-5.544e-06,0.0032,-0.036000000000000004
-5.539999999999998e-06,0.004,-0.0364
-5.5360000000000026e-06,0.0044,-0.036000000000000004
-5.5320000000000006e-06,0.004,-0.0364
-5.5279999999999986e-06,0.0048000000000000004,-0.037200000000000004
-5.524000000000003e-06,0.0048000000000000004,-0.0368
-5.520000000000001e-06,0.0044,-0.0368
-5.515999999999999e-06,0.0044,-0.0364
-5.512000000000004e-06,0.0044,-0.0364
-5.508000000000002e-06,0.004,-0.0368
-5.504e-06,0.0032,-0.0364
-5.499999999999998e-06,0.0028,-0.036000000000000004
-5.496000000000003e-06,0.0028,-0.0364
-5.492000000000001e-06,0.0032,-0.036000000000000004
-5.487999999999999e-06,0.0036000000000000003,-0.0356
-5.484000000000004e-06,0.0044,-0.036000000000000004
-5.480000000000002e-06,0.0048000000000000004,-0.0356
-5.476e-06,0.0044,-0.0364
-5.471999999999998e-06,0.004,-0.0364
-5.4680000000000025e-06,0.0032,-0.0364
-5.4640000000000005e-06,0.0028,-0.036000000000000004
-5.4599999999999985e-06,0.0032,-0.036000000000000004
-5.456000000000003e-06,0.0036000000000000003,-0.036000000000000004
-5.452000000000001e-06,0.004,-0.036000000000000004
-5.447999999999999e-06,0.004,-0.0364
-5.444000000000004e-06,0.0036000000000000003,-0.0368
-5.440000000000002e-06,0.0044,-0.0368
-5.436e-06,0.0048000000000000004,-0.0364
-5.431999999999998e-06,0.0044,-0.037200000000000004
-5.428000000000003e-06,0.005200000000000001,-0.0376
-5.424000000000001e-06,0.0056,-0.038
-5.419999999999999e-06,0.0048000000000000004,-0.038400000000000004
-5.416000000000004e-06,0.005200000000000001,-0.0376
-5.412000000000002e-06,0.006,-0.0376
-5.408e-06,0.0064,-0.038
-5.4040000000000045e-06,0.0064,-0.0376
-5.4000000000000025e-06,0.0064,-0.038
-5.3960000000000005e-06,0.0068000000000000005,-0.038400000000000004
-5.3919999999999985e-06,0.0064,-0.0392
-5.388000000000003e-06,0.0056,-0.0388
-5.384000000000001e-06,0.0056,-0.0392
-5.379999999999999e-06,0.005200000000000001,-0.0392
-5.376000000000004e-06,0.005200000000000001,-0.0392
-5.372000000000002e-06,0.0044,-0.0392
-5.368e-06,0.0044,-0.0392
-5.363999999999998e-06,0.004,-0.0388
-5.360000000000003e-06,0.0036000000000000003,-0.0392
-5.356000000000001e-06,0.0032,-0.0392
-5.351999999999999e-06,0.0032,-0.0396
-5.348000000000004e-06,0.004,-0.040400000000000005
-5.344000000000002e-06,0.0048000000000000004,-0.0408
-5.34e-06,0.0044,-0.040400000000000005
